id,code,display
138,"399108003","Right anterior oblique emissive projection"
139,"399110001","Tangential projection"
140,"399113004","Eponymous projection"
141,"399118008","Left lateral emissive projection"
142,"399125001","Twining projection"
143,"399127009","Teufel projection"
144,"399129007","Holly projection"
145,"399130002","West Point projection"
146,"399132005","Frontal-oblique axial projection"
147,"399135007","Left anterior oblique projection"
148,"399136008","Left posterior oblique emissive projection"
149,"399138009","Penner projection"
150,"399142007","Albers-Schonberg projection"
151,"399146005","Grashey projection"
152,"399148006","Chamberlain projection"
153,"399152006","Kandel projection"
154,"399156009","Laquerriere-Pierquin projection"
155,"399157000","Norgaard's projection"
156,"399159002","Latero-medial oblique emissive projection"
157,"399160007","Frontal oblique projection"
158,"399161006","Cleavage mammography view"
159,"399162004","Cranio-caudal projection"
160,"399163009","Magnified projection"
161,"399168000","Hough projection"
162,"399169008","Lauenstein projection"
163,"399171008","Ottonello projection"
164,"399173006","Left lateral projection"
165,"399179005","Lawrence projection"
166,"399181007","Pawlow projection"
167,"399182000","Oblique projection"
168,"399184004","Left oblique projection"
169,"399188001","Superolateral to inferomedial oblique projection"
170,"399192008","Cranio-caudal projection exaggerated laterally"
171,"399196006","Caudo-cranial projection"
172,"399198007","Right lateral projection"
173,"399199004","Henschen projection"
174,"399201002","Judd projection"
175,"399206007","Law projection"
176,"399212002","Camp-Coventry projection"
177,"399215000","Wigby-Taylor projection"
178,"399218003","Arcelin projection"
179,"399225005","Oblique caudo-cranial projection"
180,"399227002","Kemp Harper projection"
181,"399234000","Rhese projection"
182,"399236003","Right oblique projection"
183,"399237007","Alexander projection"
184,"399241006","Titterington projection"
185,"399242004","Acanthioparietal projection"
186,"399243009","Settegast projection"
187,"399245002","Cleaves projection"
188,"399246001","Blackett-Healy projection"
189,"399247005","Tarrant projection"
190,"399251007","Lorenz projection"
191,"399255003","Submentovertical projection"
192,"399260004","Medial-lateral projection"
193,"399263002","Beclere projection"
194,"399265009","Exaggerated cranio-caudal projection"
195,"399268006","Medio-lateral oblique emissive projection"
196,"399270002","Towne's projection"
197,"399272005","Parietoacanthial projection"
198,"399273000","Sagittal-oblique axial emissive projection"
199,"399277004","Hickey projection"
200,"399278009","Cahoon projection"
201,"399280003","Kasabach projection"
202,"399281004","Fleischner projection"
203,"399284007","Merchant projection"
204,"399285008","Holmblad projection"
205,"399288005","Oblique cranio-caudal projection"
206,"399290006","Schuller projection"
207,"399292003","Stecher projection"
208,"399296000","Taylor projection"
209,"399297009","Right lateral emissive projection"
210,"399300004","Lateral-medial emissive projection"
211,"399303002","Dunlap projection"
212,"399308006","Lindblom projection"
213,"399311007","Grandy projection"
214,"399312000","Antero-posterior oblique projection"
215,"399313005","Swanson projection"
216,"399316002","Parieto-orbital projection"
217,"399318001","Kovacs projection"
218,"399320003","Clements-Nakayama projection"
219,"399321004","Anterior emissive projection"
220,"399325008","Sagittal-oblique axial projection"
221,"399327000","Low-Beer projection"
222,"399330007","Valdini projection"
223,"399332004","Kurzbauer projection"
224,"399335002","Dorsoplantar projection"
225,"399341009","Haas projection"
226,"399342002","Lilienfeld projection"
227,"399344001","Broden projection"
228,"399348003","Antero-posterior projection"
229,"399349006","Stenver's projection"
230,"399351005","Orbito-parietal projection"
231,"399352003","Lateral-medial projection"
232,"399355001","Chausse projection"
233,"399356000","Right anterior oblique projection"
234,"399358004","Caldwell projection"
235,"399360002","Verticosubmental projection"
236,"399361003","Nuclear medicine projection"
237,"399362005","Bertel projection"
238,"399365007","Pearson projection"
239,"399368009","Medio-lateral oblique projection"
240,"399370000","Lysholm projection"
241,"399372008","Ferguson projection"
242,"408723005","Cranial LAO"
243,"408724004","Caudal LAO"
244,"408725003","Cranial RAO"
245,"408726002","Caudal RAO"
246,"422534007","Rafert-Long projection"
247,"422568001","Moore projection"
248,"422670003","Apple projection"
249,"422795009","Neer projection"
250,"422861003","Burman projection"
251,"422954003","Stryker projection"
252,"422996004","Wolf projection"
253,"423091003","Colcher-Sussman projection"
254,"423720000","Rafer projection"
255,"424086005","Hirtz Modification projection"
256,"424655003","Eraso Modification projection"
257,"424811006","Danelius-Miller projection"
258,"424962005","Fisk projection"
259,"425030002","Kite projection"
260,"425035007","Robert projection"
261,"425042007","Rosenberg projection"
262,"425157002","Folio projection"
263,"425188003","Garth projection"
264,"441505008","Dorsopalmar projection"
265,"441555000","Inferomedial to superolateral oblique view"
266,"441672003","Dorso-ventral projection"
267,"441753009","Mammography view"
268,"442361004","Stereoscopic view"
269,"442441009","Ventro-dorsal projection"
270,"442580003","Axillary tissue mammography view"
271,"442581004","Nipple in profile mammography view"
272,"442593008","Infra-mammary fold mammography view"
273,"442594002","Right stereoscopic view"
274,"442640004","Left stereoscopic view"
275,"442653001","Stereoscopic view incremented from baseline"
276,"442667005","Stereoscopic view decremented from baseline"
