id,code,display
116,"1272002","Pteridine oxidase"
117,"1273007","Blood group antibody Evelyn"
118,"1313002","Nitrate reductase (cytochrome)"
119,"1319003","Blood group antibody K18"
120,"1320009","Hemoglobin Manitoba"
121,"1325004","Metocurine iodide"
122,"1331001","Methamidophos"
123,"1334009","Estradiol receptor"
124,"1336006","Deoxycortone"
125,"1341003","Hemoglobin Ta-li"
126,"1346008","Blue shade eosin stain"
127,"1355006","Coagulation factor IX Oxford 3 variant"
128,"1368003","Iodine 131"
129,"1371006","Blood group antigen Big"
130,"1373009","^93^Zirconium"
131,"1381005","^126^Iodine"
132,"1394007","Iron pentacarbonyl"
133,"1396009","Actinium"
134,"1405004","Blood group antibody M^e^"
135,"1408002","Blood group antibody 1123K"
136,"1416006","Radium compound"
137,"1450002","Methylpentynol"
138,"1466000","Cyclomaltodextrinase"
139,"1471007","Elastin"
140,"1472000","Adenosine-phosphate deaminase"
141,"1476002","Codeine sulfate"
142,"1477006","Hemoglobin Yatsushiro"
143,"1496005","Proto-oncogene"
144,"1506001","CH1 (ISBT symbol)"
145,"1517000","HLA - Human leukocyte antigen B21"
146,"1530004","6-Carboxyhexanoate-coenzyme A ligase"
147,"1535009","Nitrogen fluoride"
148,"1536005","Pargyline hydrochloride"
149,"1540001","Tellurium radioisotope"
150,"1545006","Uridine phosphorylase"
151,"1557002","Talc dusting powder"
152,"1565004","Blood group antibody Buckalew"
153,"1575001","Maltose tetrapalmitate"
154,"1603001","Cobalt isotope"
155,"1607000","Homoserine kinase"
156,"1609002","N-octyl isosafrole sulfoxide"
157,"1634002","Blood group antigen Ven"
158,"1649005","Blood group antigen Sul"
159,"1656004","Hemoglobin Shaare Zedek"
160,"1660001","Plant seeds"
161,"1668008","Ceforanide"
162,"1672007","Ligase"
163,"1673002","Xylenol"
164,"1675009","^86^Rubidium"
165,"1676005","Blood group antibody LW^ab^"
166,"1681001","Blood group antibody BLe^b^"
167,"1696002","12-Hydroperoxy eicosatetraenoic acid"
168,"1701009","^191^Gold"
169,"1710001","UA - Uric acid"
170,"1726000","Diamond"
171,"1727009","Deoxylimonate A-ring-lactonase"
172,"1740004","Deoxy cytidine triphosphate"
173,"1764003","Saccharopine dehydrogenase (nicotinamide adenine dinucleotide phosphate ^+^,L-glutamate-forming)"
174,"1768000","Sucrose phosphorylase"
175,"1786002","Leucine-transfer ribonucleic acid ligase"
176,"1793003","Sodium trichloroacetate"
177,"1795005","Glyodin"
178,"1798007","Hemoglobin Hammersmith"
179,"1799004","L-Lysine oxidase"
180,"1823002","Hemoglobin Tochigi"
181,"1827001","Ribonuclease T>1<"
182,"1886008","Verdoglobin"
183,"1904005","Galactoside 3-fucosyltransferase"
184,"1914001","von Willebrand factor antibody"
185,"1916004","Boroglycerin"
186,"1940007","Immunoglobulin, GM>21< allotype"
187,"1944003","Coagulation factor X Patient variant"
188,"1956002","Buclizine hydrochloride"
189,"1971003","Loxapine hydrochloride"
190,"1975007","Blood group antibody Niemetz"
191,"1978009","Site-specific methyltransferase (cytosine-specific)"
192,"1985008","Vomitus"
193,"1991005","Lignin"
194,"2000001","Heavy nitrogen"
195,"2006007","Inosine diphosphate"
196,"2008008","^67^Gallium"
197,"2009000","Cobalt carbonyl"
198,"2017008","Deoxyribonucleic acid topoisomerase"
199,"2027002","Alternaria serine proteinase"
200,"2029004","Fibrinogen Oslo II"
201,"2038002","Blood group antibody Bg^b^"
202,"2039005","sym-Norspermidine synthase"
203,"2050008","Choloylglycine hydrolase"
204,"2064008","L-Xylulokinase"
205,"2082006","Vitronectin receptor alpha chain"
206,"2085008","Oncogene protein TCL"
207,"2088005","Page blue G-90 stain"
208,"2096000","Nicotinamide adenine dinucleotide ^+^ adenosine diphosphate-ribosyltransferase"
209,"2100004","Sulfonethylmethane"
210,"2101000","Yeast proteinase B"
211,"2125008","Betazole"
212,"2130007","Cyclohexane-1,2-diol dehydrogenase"
213,"2141009","Hydrogen"
214,"2147008","Blood group antigen Paular"
215,"2151005","Pyridoxamine-pyruvate aminotransferase"
216,"2154002","Tagaturonate reductase"
217,"2159007","Acid red 27"
218,"2163000","Dicofol"
219,"2168009","Bisphosphoglycerate mutase"
220,"2179004","Malonate-semialdehyde dehydratase"
221,"2189000","Hemoglobin F-Dammam"
222,"2194000","^101^Rhodium"
223,"2195004","Tocainide hydrochloride"
224,"2197007","Boric acid topical agent"
225,"2201007","Bacteriopurpurin"
226,"2208001","Phenylserine aldolase"
227,"2212007","Fibrinogen Bethesda II"
228,"2215009","Azuresin"
229,"2240002","Guanidinobutyrase"
230,"2249001","Gentamicin sulfate"
231,"2254005","Orotate"
232,"2260005","Human leukocyte antigen DRw18"
233,"2262002","Cellulose polysulfatase"
234,"2264001","Selenium isotope"
235,"2309006","Au - Gold"
236,"2311002","Prostacyclin synthase"
237,"2329007","Blood group antibody Vel"
238,"2331003","Saccharide"
239,"2338009","Root"
240,"2343002","Guthion"
241,"2346005","Vascormone"
242,"2354007","3'-Nucleotidase"
243,"2358005","Glass fragment, device"
244,"2369008","Indole-3-acetate beta-glucosyltransferase"
245,"2370009","Uridine diphosphate-N-acetylmuramate-alanine ligase"
246,"2376003","Mercury compound"
247,"2384004","^230^Uranium"
248,"2404002","Blood group antibody St^a^"
249,"2405001","b- Propiolactone"
250,"2414006","Prolactin receptor"
251,"2430003","Silicon radioisotope"
252,"2431004","Blood group antibody Friedberg"
253,"2441001","Mercury radioisotope"
254,"2444009","Human leukocyte antigen Dw25"
255,"2450004","Mannosamine"
256,"2462000","Glucose dehydrogenase (nicotinamide adenine dinucleotide phosphate ^+^)"
257,"2466002","Chloride peroxidase"
258,"2500009","Lymphocyte antigen CDw41b"
259,"2509005","D-Glutamate oxidase"
260,"2516006","Metallic sulfide compound"
261,"2522002","Extravascular blood"
262,"2529006","Hemoglobin Wood"
263,"2537003","Antituberculosis agent"
264,"2568004","Blood group antigen McAuley"
265,"2573005","Immunoglobulin, GM>13< allotype"
266,"2575003","Zinc alpha-2 glycoprotein"
267,"2595009","^119m^Tellurium"
268,"2597001","Alpha-1 globulin"
269,"2611008","Blood group antibody La Fave"
270,"2637006","Indium isotope"
271,"2648004","Bile vomitus"
272,"2649007","Azo-dye"
273,"2660003","Sodium dehydrocholate"
274,"2671002","3-Methyl-2-oxobutanoate hydroxy-methyltransferase"
275,"2674005","^128^Cesium"
276,"2676007","C3(H20)"
277,"2678008","Hemoglobin New Mexico"
278,"2680002","Factor XIII antibody"
279,"2698003","Natural gas"
280,"2705002","^72^Arsenic"
281,"2706001","Blood group antigen Vennera"
282,"2719002","Tartrate dehydratase"
283,"2721007","Blood group antigen McC^f^"
284,"2728001","Lewis system antigen"
285,"2753003","Blood group antibody M>1<"
286,"2754009","Hemoglobin F-Kennestone"
287,"2765004","SC3 (ISBT symbol)"
288,"2778004","Pleural fluid"
289,"2796008","Methanthelinium"
290,"2799001","Methylbenzethonium"
291,"2823004","Hemoglobin Bristol"
292,"2832002","Molybdenum compound"
293,"2846002","Hemoglobin Saitama"
294,"2869004","Ethanoic acid"
295,"2878005","Pethidine hydrochloride"
296,"2880004","Calcium sulfate"
297,"2883002","Exopolygalacturonate lyase"
298,"2913009","Immunoglobulin Epsilon chain"
299,"2916001","^22^Neon"
300,"2925007","Fluoromethalone"
301,"2927004","Rescinnamine"
302,"2938004","Pyrazole"
303,"2942001","Carbon^14^ D-xylose"
304,"2950005","Hemoglobin L-Persian Gulf"
305,"2958003","Zinc caprylate"
306,"2964005","Dimethoxyamphetamine"
307,"2974008","Trichophyton schoenleinii collagenase"
308,"2988007","Human leukocyte antigen Aw"
309,"2991007","Mecamylamine hydrochloride"
310,"2995003","Arecoline"
311,"3027009","^133^Barium"
312,"3031003","Dihydroxyaluminum sodium carbonate"
313,"3040004","Technetium Tc^99m^ disofenin"
314,"3045009","Nitrochlorobenzene"
315,"3052006","Ornithine ketoacid aminotransferase"
316,"3066001","Triiodothyroacetic acid"
317,"3070009","Aspartate-ammonia ligase"
318,"3087006","Oil of male fern"
319,"3107005","Hemoglobin Shuangfeng"
320,"3108000","Aspergillus deoxyribonuclease K>1<"
321,"3131000","Blood group antigen Middel"
322,"3136005","Cefoperazone sodium"
323,"3142009","Azacyclonol"
324,"3145006","Penicillic acid"
325,"3150000","Sialate O-acetylesterase"
326,"3151001","Left upper lobe mucus"
327,"3155005","3-Phosphoglyceroyl-phosphate-polyphosphate phosphotransferase"
328,"3161008","3-Methylhistidine"
329,"3167007","Hard coal"
330,"3187008","Blood group antigen Nielsen"
331,"3193000","alpha-1,4-Glucan-protein synthase (uridine diphosphate-forming)"
332,"3197004","Inosine monophosphate"
333,"3209002","Pancuronium sodium"
334,"3212004","Manganese sulfate"
335,"3225007","Fibrinogen Seattle I"
336,"3232003","o-Benzyl-parachlorophenol"
337,"3271000","Hemoglobin Southampton"
338,"3273002","Tyrosine-ester sulfotransferase"
339,"3300001","Euphorbain"
340,"3318003","Vaginal secretions"
341,"3325005","Lipopolysaccharide"
342,"3339005","(R)-20-Hydroxysteroid dehydrogenase"
343,"3340007","Diastase"
344,"3342004","Copper isotope"
345,"3346001","Hemoglobin Brest"
346,"3378009","Imipramine hydrochloride"
347,"3379001","Merthiolate"
348,"3392003","Aldehyde dehydrogenase (acceptor)"
349,"3405005","2-Hydroxy-3-oxoadipate synthase"
350,"3411008","bis-(Dimethylthiocarbamyl) disulfide"
351,"3437006","Hydroxymethylglutaryl-coenzyme A hydrolase"
352,"3440006","Biotin carboxylase"
353,"3455002","Discontinued pesticide"
354,"3463001","L-Amino-acid dehydrogenase"
355,"3465008","Deoxyribonucleic acid topoisomerase (adenosine triphosphate [ATP]-hydrolysing)"
356,"3466009","Dimethylamine"
357,"3492002","Galactinol-sucrose galactosyltransferase"
358,"3493007","Smegma clitoridis"
359,"3495000","Cystine aminopeptidase"
360,"3501003","Isoxsuprine hydrochloride"
361,"3523004","Hemoglobin Q-India"
362,"3532002","Laryngeal mucus"
363,"3555004","Blood group antigen Morrison"
364,"3579002","^129^Cesium"
365,"3581000","Glucose-6-phosphatase"
366,"3587001","Malate dehydrogenase (decarboxylating)"
367,"3588006","Complement enzyme"
368,"3592004","Short-acting thyroid stimulator"
369,"3597005","Acebutolol hydrochloride"
370,"3601005","Ether solvent"
371,"3602003","Warm antibody"
372,"3610002","Epoxide hydrolase"
373,"3617004","^79^Selenium"
374,"3648007","Glucocorticoid receptor"
375,"3655009","Hb - Hemoglobin Constant Spring"
376,"3672002","Fibrinogen Caracas"
377,"3684000","Phenylacetic acid"
378,"3689005","Hemoglobin Mizushi"
379,"3692009","Sodium sulfite"
380,"3693004","Fibrinogen Dusart"
381,"3702007","Cytidine diphosphate (CDP) glycerol glycerophosphotransferase"
382,"3710008","Prostaglandin-endoperoxide synthase"
383,"3718001","Cow's milk"
384,"3726009","Valine-transfer ribonucleic acid ligase"
385,"3727000","Hemoglobin F-Port Royal"
386,"3730007","Blood group antigen Lanthois"
387,"3737005","Nitrate reductase (reduced nicotinamide adenine dinucleotide)"
388,"3742002","Extracellular crystal"
389,"3757009","Gossypol"
390,"3771001","Neuromelanin"
391,"3775005","Choline dehydrogenase"
392,"3776006","Xanthine dehydrogenase"
393,"3792001","AA - Arachidonic acid"
394,"3793006","Soluble barium compound"
395,"3800009","Acetate kinase"
396,"3807007","RH4 (ISBT symbol)"
397,"3811001","Magnesium-protoporphyrin methyltransferase"
398,"3812008","Beryllium isotope"
399,"3816006","Vanadium isotope"
400,"3823007","Prochlorperazine edisylate"
401,"3829006","Fe - Iron"
402,"3834005","CMP-N-acetylneuraminate-(alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetyl-galactosaminide alpha-2,6-sialyltransferase"
403,"3836007","Glutaminase"
404,"3844007","Protoaphin-aglucone dehydratase (cyclizing)"
405,"3848005","Nitrotoluene"
406,"3849002","Carbon black"
407,"3854006","bis-Chloro methyl ether"
408,"3874004","Hydrocodone bitartrate"
409,"3892007","Thymidine"
410,"3896005","p-Hydroxybenzoate ester"
411,"3897001","MNS30 (ISBT symbol)"
412,"3906002","Rectified birch tar oil"
413,"3920009","Hemoglobin Atago"
414,"3930000","Manufactured gas"
415,"3932008","^64^Copper"
416,"3941003","Metronidazole hydrochloride"
417,"3945007","Tin isotope"
418,"3958008","^245^Californium"
419,"3961009","Blood group antigen Ritherford"
420,"3976001","Blood group antigen HEMPAS"
421,"3982003","Oxaloacetate decarboxylase"
422,"3983008","N,-N-dimethyltryptamine"
423,"3990003","Alkaline phosphatase bone isoenzyme"
424,"3994007","Hemoglobin Tampa"
425,"4014000","Sulfisomidine"
426,"4024008","Soft metal"
427,"4025009","Captodiame"
428,"4043008","Etidocaine hydrochloride"
429,"4047009","cis-1,2-Dihydrobenzene-1,2-diol dehydrogenase"
430,"4048004","1,1,2,2-Tetrachloro-1,2- difluoroethane"
431,"4067000","Chorismate mutase"
432,"4076007","PTH - Parathyroid hormone"
433,"4077003","Dihydrolipoamide succinyltransferase"
434,"4080002","Hemoglobin Grady, Dakar"
435,"4091009","Enteropeptidase"
436,"4097008","Apo-SAA complex"
437,"4104007","Chondroitin sulfate"
438,"4105008","Adenylate cyclase"
439,"4115002","Blood group antibody Norlander"
440,"4137009","sec-Butyl acetate"
441,"4153007","Long-chain-enoyl-coenzyme A hydratase"
442,"4167003","PECAM-1 - Platelet endothelial cell adhesion molecule-1"
443,"4169000","Blood group antibody Le^bH^"
444,"4177001","Hemoglobin Long Island-Marseille"
445,"4182008","Cytidine diphosphate (CDP) diacylglycerol-serine O-phosphatidyl-transferase"
446,"4188007","Fibrinogen Sydney II"
447,"4200007","Neriifolin"
448,"4201006","6-Aminohexanoate-dimer hydrolase"
449,"4203009","Imipramine pamoate"
450,"4207005","Cortisone beta-reductase"
451,"4217000","Fluorosilicate salt"
452,"4218005","Immunoglobulin, GM>23< allotype"
453,"4231000","Gallium isotope"
454,"4239003","Glycerol dehydrogenase"
455,"4255005","Americium 241"
456,"4289006","Keyhole-limpet hemocyanin"
457,"4290002","Linamarin synthase"
458,"4314009","Blood group antibody Allchurch"
459,"4334005","Tar oil"
460,"4342006","2-Aminopyridine"
461,"4353000","Di-n-butylphthalate"
462,"4355007","Coagulation factor IX San Dimas variant"
463,"4362003","4-Coumarate-coenzyme A ligase"
464,"4370008","Acetone"
465,"4393002","Blood group antigen Fedor"
466,"4401009","Blood group antibody H>T<"
467,"4413004","Benzypyrinium"
468,"4422003","Blood group antigen"
469,"4423008","Fibrinogen New York II"
470,"4425001","Blood group antibody Binge"
471,"4435007","Sulfuryl fluoride"
472,"4437004","^127^Cesium"
473,"4471008","^244^Californium"
474,"4479005","Hemoglobin Brockton"
475,"4480008","Sulfaethidole"
476,"4509009","Plant phenanthrene toxin"
477,"4518006","Buthenal"
478,"4534009","^208^Bismuth"
479,"4540002","Adenosine diphosphate (ADP) deaminase"
480,"4546008","Tetradecanoic acid"
481,"4555006","Blood group antibody Rils"
482,"4560005","Hemoglobin Mizuho"
483,"4561009","Arginine decarboxylase"
484,"4564001","Blood group antibody Sisson"
485,"4567008","Galactose-1-phosphate thymidylyltransferase"
486,"4582003","Blood group antigen N^A^"
487,"4591004","MNS22 (ISBT symbol)"
488,"4610008","Senile cardiac protein"
489,"4616002","Triclobisonium chloride"
490,"4629002","Hypoglycin B"
491,"4635002","Arterial blood"
492,"4643007","Calf thymus ribonuclease H"
493,"4656000","Alcian blue 8GX stain"
494,"4674009","2,3-Dihydroxybenzoate serine ligase"
495,"4681002","Potassium permanganate"
496,"4693006","Chromium^51^ albumin"
497,"4700006","Bovine insulin"
498,"4706000","Chlorine monoxide"
499,"4714006","^183m^Osmium"
500,"4728000","Scopulariopsis proteinase"
501,"4731004","Aluminum pyro powder"
502,"4732006","Oncogene protein P55, V-MYC"
503,"4746006","Hemoglobin Mito"
504,"4761007","CD30 - Cluster of differentiation antigen 30"
505,"4762000","Platelet antigen HPA-3b"
506,"4777008","Fluroxene"
507,"4780009","Secbutabarbital sodium"
508,"4786003","beta-1,4-Mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase"
509,"4789005","Blood group antibody Bultar"
510,"4793004","Azobenzene reductase"
511,"4814001","Valethamate"
512,"4824009","MAO - Monoamine oxidase"
513,"4825005","Peptidyl-glycinamidase"
514,"4831008","Arabinose-5-phosphate isomerase"
515,"4832001","Technetium Tc^99m^ mebrofenin"
516,"4833006","Glucan endo-1,3-alpha-glucosidase"
517,"4844003","3,3' Diiodothyronine"
518,"4864008","AMP - Adenosine monophosphate"
519,"4872005","Glucosulfone"
520,"4878009","Human leukocyte antigen Dw3"
521,"4882006","Ichthyoallyeinotoxin"
522,"4889002","Xylulokinase"
523,"4901003","Pyruvate oxidase (coenzyme A-acetylating)"
524,"4925006","Oncogene protein V-ABC"
525,"4933007","Leukocyte M1"
526,"4940008","Tattoo dye"
527,"4955004","Neoplastic structural gene"
528,"4962008","Tree bark"
529,"4963003","Neutral amino acid"
530,"4965005","Glutathione reductase"
531,"4968007","Acumentin"
532,"4986005","Magnesium borate"
533,"5003005","Hemoglobin Swan River"
534,"5004004","Blood group antibody Panzar"
535,"5007006","Papain"
536,"5024000","Fresh water"
537,"5031001","3-3'Dichlorobenzidine"
538,"5040002","Cesium"
539,"5043000","Erythrosin Y stain"
540,"5045007","Oncogene protein TCL4"
541,"5059000","^97^Technetium"
542,"5060005","^132^Cesium"
543,"5061009","Protein-methionine-S-oxide reductase"
544,"5064001","Blood group antibody D 1276"
545,"5081005","RH31 (ISBT symbol)"
546,"5086000","Gelsolin"
547,"5094007","Blood group antigen Rios"
548,"5098005","Fennel oil"
549,"5109006","Methylated-deoxyribonucleic acid-protein-cysteine methyltransferase"
550,"5142007","Coagulation factor II Houston variant"
551,"5160007","Metal compound"
552,"5163009","Scombrotoxin"
553,"5167005","Zinc chloride fumes"
554,"5172001","Coagulation factor Xa"
555,"5179005","Connective tissue fiber"
556,"5200001","trans-Epoxysuccinate hydrolase"
557,"5206007","Cyanate compound"
558,"5220000","Bacitracin"
559,"5226006","Flavone O^7^-beta-glucosyltransferase"
560,"5250008","Thymus-independent antigen"
561,"5252000","Hafnium radioisotope"
562,"5253005","Hemoglobin Woodville"
563,"5259009","Blood group antigen Braden"
564,"5289002","Scilliroside"
565,"5303002","Hemoglobin Hoshida"
566,"5305009","Polynucleotide"
567,"5307001","Blood group antigen Hamet"
568,"5312000","^65^Zinc"
569,"5323001","Uridine diphosphate glucuronic acid"
570,"5330007","Actin-binding protein"
571,"5339008","L-Glycol dehydrogenase"
572,"5340005","Blood group antigen Swietlik"
573,"5392001","Propylene glycol monomethyl ether"
574,"5395004","Pyridoxamine-phosphate oxidase"
575,"5404007","Lymphocyte antigen CD45RA"
576,"5405008","^60^Cobalt"
577,"5406009","beta-L-Arabinosidase"
578,"5420002","Accessory sinus mucus"
579,"5439007","Blood group antibody Do^a^"
580,"5442001","Page blue 83"
581,"5453007","Iridium isotope"
582,"5471000","Hemoglobin G-Coushatta"
583,"5474008","Propionate-CoA ligase"
584,"5477001","Ferric subsulfate"
585,"5483003","Oxalate CoA-transferase"
586,"5504009","Blood group antigen Fuerhart"
587,"5511008","Inosinate nucleosidase"
588,"5513006","Immunoglobulin, Alpha chain"
589,"5515004","Rhodium fumes"
590,"5533005","Blood group antibody Kp^a^"
591,"5537006","Immunoglobulin, Delta chain"
592,"5540006","Calcium"
593,"5547009","^233^Plutonium"
594,"5548004","2-Dehydro-3-deoxy-D-pentonate aldolase"
595,"5568005","Hemoglobin Hijiyama"
596,"5573004","Blood group antigen Oca"
597,"5589001","Licodione O^2'^-methyltransferase"
598,"5590005","Beryllium radioisotope"
599,"5628003","Hemoglobin I-High Wycombe"
600,"5629006","Cytidylic acid"
601,"5637003","HLA-DQw6 antigen"
602,"5641004","Valproate semisodium"
603,"5647000","Griseofulvin ultramicrosize"
604,"5656008","^116m^Antimony"
605,"5657004","Coal tar topical solution"
606,"5659001","Hemoglobin J-Tongariki"
607,"5670008","Gold isotope"
608,"5681006","Ceftizoxime sodium"
609,"5691000","Absorbable gelatin sponge"
610,"5692007","Cyanocobalamin Co^58^"
611,"5699003","Somatomedin C"
612,"5700002","Blood group antibody Gomez"
613,"5702005","^106m^Silver"
614,"5704006","Galactokinase"
615,"5705007","1,3-Propanediol dehydrogenase"
616,"5739006","Stramonium"
617,"5746002","^118m^Antimony"
618,"5757007","HLA-Cw8 antigen"
619,"5762008","Heterogeneous nuclear RNA"
620,"5764009","^242^Plutonium"
621,"5767002","Sulfamerazine"
622,"5774007","White petrolatum"
623,"5800007","tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase"
624,"5813001","Malate dehydrogenase"
625,"5826002","Ethyl-4-bis-(hydroxypropyl)-1-aminobenzoate"
626,"5827006","Crotonaldehyde"
627,"5829009","Hemoglobin Vaasa"
628,"5830004","Hemoglobin Bart"
629,"5840001","Blood group antibody Wj"
630,"5858007","^110m^Indium"
631,"5863006","Vitexin beta-glucosyltransferase"
632,"5896008","Hellebrin"
633,"5899001","Bacterial structural gene"
634,"5907009","Quinidine polygalacturonate"
635,"5910002","Oncogene protein PP60, V-SRC"
636,"5915007","Blood group antigen Gladding"
637,"5927005","Lactaldehyde dehydrogenase"
638,"5931004","Technetium Tc^99m^ sulfur colloid"
639,"5932006","Cysteine"
640,"5950004","3',5'-Cyclic-nucleotide phosphodiesterase"
641,"5955009","Diethylene glycol"
642,"5977008","Blood group antigen Bullock"
643,"5989005","Immunoglobulin, GM>17< allotype"
644,"5991002","D-Fuconate dehydratase"
645,"6021003","^88^Yttrium"
646,"6038004","Oxygen radioisotope"
647,"6043006","Bone cement"
648,"6044000","Carbon disulfide"
649,"6054001","Doxylamine succinate"
650,"6056004","Blood group antibody Wk^a^"
651,"6068008","Blood group antigen Mil"
652,"6083003","Hydroxylysine"
653,"6085005","Synovial fluid"
654,"6088007","Benzfetamine hydrochloride"
655,"6089004","Lochia alba"
656,"6091007","Blood group antibody L Harris"
657,"6107003","Asparagusate reductase (NADH)"
658,"6109000","Aromatic-amino-acid aminotransferase"
659,"6115000","Blood group antibody Anuszewska"
660,"6135004","Blood group antigen Duck"
661,"6138002","Blood group antigen Le Provost"
662,"6162007","Meclocycline"
663,"6170002","Heat labile antibody"
664,"6172005","Fatty-acid methyltransferase"
665,"6178009","Lymphocyte antigen CD63"
666,"6179001","o-Methy-bufotenine"
667,"6182006","Chloroacetone"
668,"6197009","Blood group antigen Zd"
669,"6237004","Bemegride"
670,"6249003","Potassium metabisulfite"
671,"6256009","Ribose isomerase"
672,"6257000","Sodium chloride Na^22^"
673,"6260007","Protokylol"
674,"6261006","Indoklon"
675,"6263009","Plant residue"
676,"6264003","Diazinon"
677,"6287006","Methidathion"
678,"6291001","N-Acetylglucosamine-1-phosphodiester N-acetylglucosaminidase"
679,"6301006","^178^Tantalum"
680,"6310003","Particulate antigen"
681,"6314007","Phenol beta-glucosyltransferase"
682,"6333002","Squill extract"
683,"6338006","Imidazolonepropionase"
684,"6356006","Chlorodiallylacetamide"
685,"6360009","Kallidin II"
686,"6367007","^95m^Technetium"
687,"6386004","N-Acetylneuraminate O^4^-acetyltransferase"
