id,code,display
69,"11141007","Bone growth stimulator"
70,"11158002","Electromyographic monitor and recorder"
71,"11358008","Prosthetic valve"
72,"11987000","Clinical chemistry analyzer"
73,"12150006","Cannula"
74,"12183004","Upper limb prosthesis"
75,"12198002","Ice skate"
76,"12953007","File"
77,"13118005","Wool cloth"
78,"13219008","Gastroscope"
79,"13288007","Monitors"
80,"13459008","Temporary artificial heart prosthesis"
81,"13764006","Uterine sound"
82,"13855007","Pillow"
83,"13905003","Tennis ball"
84,"14106009","Cardiac pacemaker implant"
85,"14108005","Cage"
86,"14116001","Analgesia unit"
87,"14208000","Oil well"
88,"14288003","Nasal septum button"
89,"14339000","Button"
90,"14364002","Camera"
91,"14423008","Adhesive bandage"
92,"14519003","Aspirator"
93,"14548009","Harrington rod"
94,"14762000","Alloy steel chain sling"
95,"14789005","Prosthetic implant"
96,"15000008","Air-conditioner"
97,"15340005","Wood's light"
98,"15447007","Arthroplasty prosthesis"
99,"15644007","Anesthesia unit"
100,"15869005","Dosimeter, device"
101,"15873008","Boiler, device"
102,"15922004","Gown, device"
103,"16056004","Boots"
104,"16349000","Orthopedic equipment"
105,"16417001","Commercial breathing supply hoses diving operation, device"
106,"16470007","Electrode, device"
107,"16497000","Electric clipper, device"
108,"16524003","Cotton cloth"
109,"16540000","Umbrella catheter, device"
110,"16650009","Splint, device"
111,"17102003","NG - Nasogastric tube"
112,"17107009","Prosthetic mitral valve"
113,"17207004","Mattress, device"
114,"17306006","Hernia belt, device"
115,"17404008","Cardiac compression board, device"
116,"17472008","Knife, device"
117,"18151003","Punch, device"
118,"18153000","Fluorescence immunoassay analyzer, device"
119,"18411005","Chisel, device"
120,"18666004","Finespun glass"
121,"19257004","Defibrillator, device"
122,"19328000","Blanket, device"
123,"19443004","Radioactive implant, device"
124,"19627002","Leather"
125,"19762002","Leather belt"
126,"19817005","Fan blade, device"
127,"19892000","Scale, device"
128,"19923001","Catheter, device"
129,"20195009","Leg prosthesis, device"
130,"20235003","Toothbrush, device"
131,"20273004","Industrial machine, device"
132,"20359006","Contraceptive diaphragm, device"
133,"20406008","Back rests, device"
134,"20428008","Oxygen tent, device"
135,"20513005","Power tool, device"
136,"20568009","Urinary catheter, device"
137,"20613002","Cystoscope, device"
138,"20861007","Plug pack, device"
139,"20867006","Experimental implant, device"
140,"20873007","Plastic cloth-like material"
141,"20997002","Hand tool, device"
142,"21079000","Carbon monoxide analyzer, device"
143,"21546008","Icebox"
144,"21870002","Transluminal extraction catheter, device"
145,"21944004","Abdominal binder, device"
146,"22251003","Timer, device"
147,"22283009","Artificial membrane, device"
148,"22566001","Cytology brush, device"
149,"22662007","Retaining harness, device"
150,"22679001","Handcuffs, device"
151,"22744006","Artificial hair wig, device"
152,"22852002","Therapeutic implant, device"
153,"23228005","Arthroscope, device"
154,"23366006","Motorized wheelchair device"
155,"23699001","Baseball, device"
156,"23785007","Arthroscopic irrigation/distension pump, device"
157,"23973005","Indwelling urinary catheter, device"
158,"24073000","Mechanical cardiac valve prosthesis"
159,"24110008","Anoscope, device"
160,"24174009","Bronchoscope, device"
161,"24230000","Vibrator, device"
162,"24290003","Cardiac valve bioprosthesis"
163,"24402003","Stepladder, device"
164,"24470005","Wrench, device"
165,"24513003","Plastic boots"
166,"24697008","Ostomy belt, device"
167,"24767007","Eustachian tube prosthesis, device"
168,"25005004","Snare, device"
169,"25062003","Feeding tube, device"
170,"25152007","Squeeze cage, device"
171,"25510005","Heart valve prosthesis"
172,"25632005","Hockey puck, device"
173,"25680008","Scaffold, device"
174,"25742001","Orthodontic appliance, device"
175,"25937001","Neurostimulation device"
176,"26128008","Bougie, device"
177,"26239002","Soccer ball, device"
178,"26334009","Dockboard, device"
179,"26397000","Reservoir bag"
180,"26412008","ET - Endotracheal tube"
181,"26579007","Holter valve, device"
182,"26719000","Celestin tube, device"
183,"26882005","Rongeur, device"
184,"27042007","Needle adapter, device"
185,"27065002","Suture"
186,"27091001","Dumbwaiter, device"
187,"27126002","Power belt, device"
188,"27229001","Spray booth, device"
189,"27606000","Dental prosthesis, device"
190,"27785006","Athletic supporter, device"
191,"27812008","Electric heating pad, device"
192,"27976001","Woodworking machinery, device"
193,"27991004","Thermometer, device"
194,"28026003","Hairbrush, device"
195,"29292008","Fur garment"
196,"29319002","Forceps, device"
197,"29396008","Resuscitator, device"
198,"30012001","Elevator, device"
199,"30070001","Multistage suspension scaffolding, device"
200,"30115002","Shield, device"
201,"30176005","Baseball bat, device"
202,"30234008","Medical laboratory analyzer, device"
203,"30610008","Epidural catheter, device"
204,"30661003","Cosmetic prosthesis, device"
205,"30929000","Ligator, device"
206,"30968007","Drainage bag, device"
207,"31030004","Peritoneal catheter, device"
208,"31031000","Internal fixator"
209,"31174004","Lumbosacral belt, device"
210,"31791005","Traction belt, device"
211,"31878003","Surgical scissors, device"
212,"32033000","Arterial pressure monitor, device"
213,"32356002","Machine guarding, device"
214,"32504006","Screwdriver, device"
215,"32634007","Fixed ladder, device"
216,"32667006","Oral airway"
217,"32711007","Ostomy collection bag, device"
218,"32712000","Drain, device"
219,"32871007","Tweezer, device"
220,"33194000","Welding equipment, device"
221,"33352006","Ax, device"
222,"33388001","Carbon dioxide analyzer, device"
223,"33482001","Rubber boots"
224,"33686008","Stylet, device"
225,"33690005","Sharp instrument, device"
226,"33802005","Enema bag, device"
227,"33894003","Experimental device"
228,"33918000","Rubberized cloth"
229,"34164001","POP - Plaster of Paris cast"
230,"34188004","Straightjacket, device"
231,"34234003","Plastic tube, device"
232,"34263000","Medical balloon, device"
233,"34362008","Vascular device"
234,"34759008","Urethral catheter, device"
235,"35398009","Ostomy appliance, device"
236,"35593004","Wire ligature, device"
237,"35870000","Cerebrospinal catheter, device"
238,"36365007","Ice-pick, device"
239,"36370000","Aspirator trap bottle, device"
240,"36645008","Stimulator, device"
241,"36761001","Natural hair wig, device"
242,"36965003","Hemodialysis machine, device"
243,"36977008","Peripheral nerve stimulator"
244,"37189001","Magnetic detector, device"
245,"37270008","Endoscope, device"
246,"37284003","Bag, device"
247,"37311003","Stone retrieval basket, device"
248,"37347002","Dildo, device"
249,"37360008","Patient isolator, device"
250,"37503007","Protective blind, device"
251,"37759000","Surgical instrument, device"
252,"37874008","Continuing positive airway pressure unit, device"
253,"37953008","Bedside rails, device"
254,"38126007","Protective lenses"
255,"38141007","Tourniquet, device"
256,"38277008","Protective device"
257,"38806006","Hockey stick, device"
258,"38862006","Sheet metal bending equipment"
259,"38871002","Metallic cloth"
260,"39590006","Air compressor, device"
261,"39690000","Sphygmomanometer, device"
262,"39768008","Rasp, device"
263,"39790008","Non-electric heating pad, device"
264,"39802000","Tongue blade, device"
265,"39821008","Positron emission tomography unit, device"
266,"39849001","Nasal oxygen cannula"
267,"39869006","Alarm, device"
268,"40388003","Biomedical implant"
269,"40519001","Binder, device"
270,"41157002","Orthopedic immobilizer"
271,"41323003","Urinary collection bag, device"
272,"41525006","Artificial structure, device"
273,"41684000","Industrial tool, device"
274,"42152006","Metal tube, device"
275,"42305009","Ambulation device"
276,"42380001","Ear plug, device"
277,"42451009","Blood warmer, device"
278,"42716000","Wool"
279,"42882002","Hypodermic spray, device"
280,"43001000","Phlebotomy kit, device"
281,"43192004","Bone pencil, device"
282,"43252007","Cochlear implant"
283,"43725001","Airway equipment"
284,"43734006","Blood administration set, device"
285,"43770009","Doppler device"
286,"43983001","Shoes"
287,"44056008","Caliper, device"
288,"44396004","Magnet, device"
289,"44492001","Industrial robot, device"
290,"44668000","Pump, device"
291,"44738004","Laryngoscope, device"
292,"44806002","Esophageal bougie, device"
293,"44845007","Golf ball, device"
294,"44907005","Four-wheeled all-terrain vehicle, device"
295,"44959004","Angioplasty balloon catheter, device"
296,"45633005","Peritoneal dialyzer, device"
297,"45901004","Penrose drain, device"
298,"46181005","Automatic fire extinguisher system, device"
299,"46265007","Artificial lashes, device"
300,"46299005","Sanitary belt, device"
301,"46364009","Clamp, device"
302,"46440007","Basketball, device"
303,"46625003","Suppository"
304,"46666003","Chain, device"
305,"46949002","Deck machinery, device"
306,"47162009","Mirror, device"
307,"47326004","Electrical utilization equipment, device"
308,"47424002","Apgar scoring timer, device"
309,"47528002","Ureteric catheter"
310,"47731004","Birthing chair, device"
311,"47734007","Chromic catgut suture"
312,"47776004","Mittens"
313,"47942000","Proctoscope, device"
314,"48066006","Circular portable saw, device"
315,"48096001","Bathtub rails, device"
316,"48240003","Training equipment, device"
317,"48246009","Studgun, device"
318,"48295009","Vascular filter, device"
319,"48473008","Protective body armor, device"
320,"48822005","Bilirubin light, device"
321,"48990009","Strap, device"
322,"49448001","Razor, device"
323,"49890001","Hospital cart, device"
324,"50121007","Glasses"
325,"50457005","Workover rig service to oil well, device"
326,"50483000","Oil rig"
327,"50851003","Penile tumescence monitor, device"
328,"51016001","Hammer, device"
329,"51086006","Shower curtain, device"
330,"51324004","Stripper, device"
331,"51685009","Roller skate, device"
332,"51791000","Measuring tape, device"
333,"51832004","Valved tube, device"
334,"51883004","Sling, device"
335,"52124006","Central line"
336,"52161002","Molten lava"
337,"52291003","Gloves"
338,"52520009","Ladder, device"
339,"52537002","Aspirator collection canister, device"
340,"52624007","Radiofrequency generator, device"
341,"52773007","Ski, device"
342,"52809000","Nasopharyngeal catheter, device"
343,"52893008","Blood gas/pH analyzer, device"
344,"53167006","Platform suspended boom, device"
345,"53177008","Nasal balloon, device"
346,"53217009","Artificial lung, device"
347,"53350007","Prosthesis, device"
348,"53535004","Retractor, device"
349,"53639001","Stethoscope, device"
350,"53671008","Gastric balloon, device"
351,"53996008","Penile prosthesis, device"
352,"54234007","Cryogenic analgesia unit, device"
353,"54638004","Towel, device"
354,"54953005","Computerized axial tomography scanner, device"
355,"55091003","Blood coagulation analyzer, device"
356,"55206006","Suture button, device"
357,"55216003","Amnioscope, device"
358,"55337009","Auscultoscope, device"
359,"55567004","Bassinet, device"
360,"55658008","Hot object"
361,"55986002","Tong, device"
362,"56144002","Back braces, device"
363,"56353002","Staple, device"
364,"56547001","Trephine, device"
365,"56896002","Pacemaker catheter, device"
366,"56961003","Cardiac transvenous pacemaker, device"
367,"57118008","Perfusion pump, device"
368,"57134006","Clinical instrument"
369,"57368009","Contact lens"
370,"57395004","Physical restraint equipment, device"
371,"57730005","Abrasive grinding, device"
372,"58153004","Android, device"
373,"58253008","Suction catheter, device"
374,"58514003","Infant scale, device"
375,"58878002","Protective vest, device"
376,"58938008","WC - Wheelchair"
377,"59102007","Ice bag, device"
378,"59127000","Apnea alarm, device"
379,"59153008","Barge, device"
380,"59160002","Chipguard, device"
381,"59181002","Oxygen analyzer, device"
382,"59432006","Ligature, device"
383,"59746007","Needle holder, device"
384,"59772003","Culdoscope, device"
385,"59782002","Speculum, device"
386,"59833007","Collapsible balloon, device"
387,"60054005","SB - Seat belt"
388,"60110001","Wig, device"
389,"60150003","Skipole, device"
390,"60161006","Acupuncture needle, device"
391,"60185003","Carbon dioxide absorber, device"
392,"60311007","Leather boots"
393,"60773001","Injector"
394,"60806001","Whirlpool bath"
395,"60957001","Otoscope"
396,"61330002","Nasopharyngeal airway device"
397,"61512008","Tennis racket"
398,"61835000","Dilator"
399,"61968008","Syringe"
400,"61979003","Antiembolic device"
401,"62336005","Electric cable"
402,"62495008","Gamma counter"
403,"62614002","Overhead and gantry crane"
404,"62980002","Tubular bandage"
405,"63112008","Bone wire"
406,"63173005","Hat band"
407,"63289001","Metal nail"
408,"63336000","Bone plug"
409,"63548003","Derrick"
410,"63562005","Cervical collar"
411,"63619003","Fiberoptic cable"
412,"63653004","Medical device"
413,"63797009","Traction unit"
414,"63839002","Electroejaculator"
415,"63995005","Bandage"
416,"64174005","Snowmobile"
417,"64255007","Esophageal balloon"
418,"64565002","Air tool"
419,"64571008","Hair clipper"
420,"64883003","Inhalation analgesia unit"
421,"64973003","Scissors"
422,"64989000","Escalator"
423,"65053001","Electrical battery"
424,"65105002","Surgical drapes"
425,"65268008","Chart recorder"
426,"65473004","Microscope"
427,"65577000","X-ray shield"
428,"65818007","Stent"
429,"66222000","Hospital robot"
430,"66415006","Audiometric testing equipment"
431,"66435007","Electric bed"
432,"66494009","Face cloth"
433,"67270000","Hip prosthesis"
434,"67387001","Coronary perfusion catheter"
435,"67670006","Radiographic-tomographic unit"
436,"67777003","Moving walk"
437,"67829007","Esophagoscope"
438,"67920005","Aerial lift"
439,"67966000","Enema tube"
440,"68080007","Radiographic unit"
441,"68181008","Vibrating electric heating pad"
442,"68183006","Bone screw"
443,"68276009","Bottle"
444,"68325009","Sound"
445,"68597009","Support belt"
446,"68685003","Household robot"
447,"68842005","Gastroduodenoscope"
448,"69670004","Patient utensil kit"
449,"69805005","Insulin pump"
450,"69922008","Tracheostomy button"
451,"70080007","Bayonet"
452,"70300000","Skull tongs"
453,"70303003","Freezer"
454,"70453008","Sled"
455,"70665002","Blood pressure cuff"
456,"70793005","Recreation equipment"
457,"70872004","Wash basin"
458,"71384000","Warmer"
459,"71483007","Diving stage"
460,"71545009","Humidifier"
461,"71601002","Proctosigmoidoscope"
462,"71667001","Bone wax"
463,"71948003","Autoclave"
464,"72070000","Ring"
465,"72188006","Tissue expander"
466,"72302000","Lead cable"
467,"72506001","Implantable defibrillator"
468,"72742007","Aspirator collection bottle"
469,"73027007","Infant incubator"
470,"73534004","Artificial skin"
471,"73562006","Transilluminator"
472,"73571002","Intravenous analgesia unit"
473,"73618007","Power saw"
474,"73878004","Hand saw"
475,"73985004","Face protection in construction industry"
476,"74094004","Belt"
477,"74108008","Recorder"
478,"74300007","Sanitary pad"
479,"74444006","AL - Artificial limb"
480,"74566002","Crutch"
481,"74884005","Boatswain's chair"
482,"75075000","Shoring and bracing (masonry and woodwork)"
483,"75187009","Local anesthesia kit"
484,"75192006","Arterial cannula"
485,"75751006","Manual respirator"
486,"75780002","Artificial kidney"
487,"75963008","Skateboard"
488,"76091005","Stainless steel wire suture"
489,"76123001","Glass tube"
490,"76428000","Elbow joint prosthesis"
491,"76433001","Apron"
492,"76664007","Artificial pancreas"
493,"76705002","Applicator stick"
494,"76825006","Abrasive wheel machinery"
495,"76937009","Guillotine"
496,"77444004","Pins"
497,"77541009","Band"
498,"77720000","Clips"
499,"77755003","Chemical fiber cloth"
500,"77777004","Bone staple"
501,"78279003","Nail clipper"
502,"78498003","Testicular prosthesis"
503,"78641001","Nylon suture"
504,"78886001","Electronic monitor"
505,"79051006","Greenfield filter"
506,"79068005","Needle"
507,"79218005","Vehicle-mounted work platform"
508,"79287008","Tampon"
509,"79401009","Chute"
510,"79438009","Foot protection"
511,"79481007","Swing or sliding cut-off saw"
512,"79593001","Transvenous electrode"
513,"79618001","Storage tank"
514,"79811009","Electric blanket"
515,"79834000","Hickman line"
516,"79952001","Swan-Ganz catheter, device"
517,"80278003","Pediatric bed"
518,"80404000","Chain fall"
519,"80617005","Analysers"
520,"80664005","Motor home"
521,"80853009","Tendon hammer"
522,"80950008","Oven"
523,"81293006","Textile material"
524,"81317009","Socket wrench"
525,"81320001","Enzyme immunoassay analyzer"
526,"81826000","All-terrain vehicle"
527,"81892008","Radial saw"
528,"82379000","Hemostat"
529,"82449006","Peripheral intravenous catheter"
530,"82657000","Bony tissue forceps"
531,"82830000","Robotic arm"
532,"82879008","Safety belt"
533,"83059008","Tube"
534,"83315005","Audio analgesia unit"
535,"83320005","Dip tank"
536,"83369007","Plastic shoes"
537,"83517001","Robot"
538,"83903000","Man lift"
539,"84023008","Ski tow"
540,"84330009","Pliers"
541,"84444002","Chain saw"
542,"84546002","Barricade"
543,"84599008","Detonating cord"
544,"84610002","Implantable dental prosthesis"
545,"84683006","Aortic valve prosthesis"
546,"84756000","Adhesive tape"
547,"85106006","Boring machine"
548,"85329008","Abortion pump"
549,"85455005","Cart"
550,"85684007","Engraving press"
551,"86056006","Golf club"
552,"86174004","Laparoscope"
553,"86184003","Electrocardiographic monitor and recorder"
554,"86407004","Table"
555,"86453006","Defibrillator paddle"
556,"86572008","Arteriovenous shunt catheter"
557,"86768006","Balloon pump"
558,"86816008","Diving ladder"
559,"86967005","Tool"
560,"87088005","Soldering iron"
561,"87140005","Clothing material"
562,"87405001","Cane"
563,"87710003","Physical restraint structure"
564,"87717000","Tester"
565,"87851008","Blood cell counter and analyzer"
566,"88063004","Footwear"
567,"88168006","Maximum security cell"
568,"88208003","Intravenous anesthesia administration set"
569,"88765001","Artificial tissue"
570,"88959008","Hypodermic needle"
571,"89149003","Stretcher"
572,"89236003","Leather shoes"
573,"89509004","Blood culture analyzer"
574,"90003000","Magnetic resonance imaging unit"
575,"90035000","Alcohol sponge"
576,"90082007","Cast cutter"
577,"90134004","Metal periosteal implant"
578,"90412006","Colonoscope"
579,"90504001","Auricular prosthesis"
580,"90913005","Rubber shoes"
581,"90948003","Abrasive blast by cleaning nozzles"
582,"91294003","Thomas collar"
583,"91318002","Hyperbaric chamber"
584,"91535004","Basin"
585,"91537007","Hospital bed"
586,"102303004","Vascular prosthesis"
587,"102304005","Measuring ruler"
588,"102305006","Intramedullary reamer"
589,"102306007","Reamer"
590,"102307003","Surgical knife"
591,"102308008","Scalpel"
592,"102309000","Surgical saw"
593,"102310005","Gigli's wire saw"
594,"102311009","Starck dilator"
595,"102312002","Atherectomy device"
596,"102313007","Rotational atherectomy device"
597,"102314001","Embolization coil"
598,"102315000","Embolization ball"
599,"102316004","Embolization particulate"
600,"102317008","Guiding catheter"
601,"102318003","Implantable venous catheter"
602,"102319006","Percutaneous transluminal angioplasty balloon"
603,"102320000","Detachable balloon"
604,"102321001","Operating microscope"
605,"102322008","External prosthesis for sonographic procedure"
606,"102323003","Water bag prosthesis for imaging procedure"
607,"102324009","Saline bag prosthesis for imaging procedure"
608,"102325005","Gel prosthesis for imaging procedure"
609,"102326006","Dagger"
610,"102327002","Dirk"
611,"102328007","Sword"
612,"102384007","Motor vehicle airbag"
613,"102385008","Front airbag"
614,"102386009","Front driver airbag"
615,"102387000","Front passenger airbag"
616,"102388005","Side airbag"
617,"102402008","Snowboard"
618,"102403003","Water ski"
619,"105784003","Life support equipment"
620,"105785002","Adhesive, bandage AND/OR suture"
621,"105787005","Belt AND/OR binder"
622,"105788000","Probe, sound, bougie AND/OR airway"
623,"105789008","Cannula, tube AND/OR catheter"
624,"105790004","Bag, balloon AND/OR bottle"
625,"105791000","Pump, injector AND/OR aspirator"
626,"105792007","Analgesia AND/OR anesthesia unit"
627,"105793002","Monitor, alarm AND/OR stimulator"
628,"105794008","Scope AND/OR camera"
629,"105809003","Physical restraint equipment AND/OR structure"
630,"108874005","Silicone plug"
631,"109184000","Pregnancy testing kit"
632,"109226007","Dental pin"
633,"109227003","Hand joint prosthesis"
634,"109228008","Knee joint prosthesis"
635,"111041008","Artificial nails"
636,"111042001","Artificial organ"
637,"111043006","Medical tuning fork"
638,"111044000","Bone tap"
639,"111045004","Exerciser"
640,"111047007","Urethral bougie"
641,"111048002","Rhinoscope"
642,"111052002","Protective breast plate"
643,"111060001","Industrial sewing machine"
644,"111062009","Food waste disposal equipment"
645,"115961006","Soft Cast"
646,"115962004","Fiberglass cast"
647,"116146000","Blood product unit"
648,"116204000","Catheter tip"
649,"116205004","Blood bag"
650,"116206003","Plasma bag"
651,"116250002","Filter"
652,"116251003","Wick"
653,"118294000","Solid-state laser"
654,"118295004","Gas laser"
655,"118296003","Chemical laser"
656,"118297007","Excimer laser"
657,"118298002","Dye laser"
658,"118299005","Diode laser"
659,"118301003","Nd:YVO>4< laser"
660,"118302005","Nd:YLF laser"
661,"118303000","Nd:Glass laser"
662,"118304006","Chromium sapphire laser device"
663,"118305007","Er:Glass laser"
664,"118306008","Erbium-YAG laser"
665,"118307004","Ho:YLF laser"
666,"118308009","Holmium-YAG laser"
667,"118309001","Ti:sapphire laser device"
668,"118310006","Alexandrite laser"
669,"118311005","Argon laser"
670,"118312003","CO2 laser"
671,"118313008","He laser"
672,"118314002","Helium cadmium laser"
673,"118315001","HeNe laser"
674,"118316000","Krypton laser"
675,"118317009","Neon gas laser"
676,"118318004","Nitrogen gas laser"
677,"118319007","Xenon gas laser"
678,"118320001","Copper vapor laser"
679,"118321002","Gold vapor laser"
680,"118322009","DF laser"
681,"118323004","DF-CO>2< laser device"
682,"118324005","HF laser"
683,"118325006","ArF laser"
684,"118326007","KrF laser"
685,"118327003","KrCl laser"
686,"118328008","XeCl laser"
687,"118329000","XeFl laser"
688,"118330005","Free electron laser"
689,"118331009","Tunable dye laser"
690,"118332002","Tunable dye argon laser"
691,"118333007","Gallium arsenide laser"
692,"118334001","Gallium aluminum arsenide laser"
693,"118335000","Lead-salt laser"
694,"118336004","Rhodamine 6G dye laser"
695,"118337008","Coumarin C30 dye laser"
696,"118338003","Coumarin 102 dye laser"
697,"118342000","Diode pumped laser"
698,"118343005","Flashlamp pumped laser device"
699,"118346002","Pulsed dye laser"
700,"118347006","QS laser"
701,"118348001","Flashlamp pulsed dye laser"
702,"118349009","CW CO>2< laser"
703,"118350009","High energy pulsed CO>2< laser"
704,"118351008","Frequency doubled Nd:YAG laser"
705,"118354000","Continuous wave laser"
706,"118355004","Pulsed laser"
707,"118356003","Metal vapor laser"
708,"118357007","KTP laser"
709,"118371004","Ion laser"
710,"118372006","Plastic implant"
711,"118373001","Silastic implant"
712,"118374007","Silicone implant"
713,"118375008","Cardiac septum prosthesis"
714,"118376009","Thermocouple"
715,"118377000","Biopsy needle"
716,"118378005","Pacemaker pulse generator"
717,"118379002","Automatic implantable cardioverter sensing electrodes"
718,"118380004","Implantable defibrillator leads"
719,"118381000","Implantable cardioverter leads"
720,"118382007","Neuropacemaker device"
721,"118383002","External fixation device"
722,"118384008","Long arm splint"
723,"118385009","Short arm splint"
724,"118386005","Figure of eight plaster cast"
725,"118387001","Halo jacket"
726,"118388006","Body cast, shoulder to hips"
727,"118389003","Body cast, shoulder to hips including head, Minerva type"
728,"118390007","Body cast, shoulder to hips including one thigh"
729,"118391006","Body cast, shoulder to hips including both thighs"
730,"118392004","Shoulder cast"
731,"118393009","Long arm cylinder"
732,"118394003","Forearm cylinder"
733,"118396001","Cylinder cast, thigh to ankle"
734,"118397005","Long leg cast"
735,"118398000","Long leg cast, walker or ambulatory type"
736,"118399008","Long leg cast, brace type"
737,"118400001","Short leg cast below knee to toes"
738,"118401002","Short leg cast below knee to toes, walking or ambulatory type"
739,"118402009","Clubfoot cast"
740,"118403004","Clubfoot cast, short leg"
741,"118404005","Clubfoot cast, long leg"
742,"118405006","Spica cast"
743,"118406007","Hip spica cast, both legs"
744,"118407003","Hip spica cast, one leg"
745,"118408008","Hip spica cast, one and one-half spica"
746,"118409000","Patellar tendon bearing cast"
747,"118410005","Boot cast"
748,"118411009","Sugar tong cast"
749,"118412002","Gauntlet cast"
750,"118413007","Complete cast"
751,"118414001","Pressure dressing"
752,"118415000","Packing material"
753,"118416004","Wound packing material"
754,"118418003","Trocar"
755,"118419006","Umbrella device"
756,"118420000","Atrial septal umbrella"
757,"118421001","King-Mills umbrella device"
758,"118422008","Mobitz-Uddin umbrella device"
759,"118423003","Rashkind umbrella device"
760,"118424009","Reservoir device"
761,"118425005","Ventricular reservoir"
762,"118426006","Ommaya reservoir"
763,"118427002","Rickham reservoir"
764,"118428007","Flexible fiberoptic endoscope"
765,"118429004","Flexible fiberoptic laryngoscope with strobe"
766,"118643004","Cast"
767,"122456005","Laser"
768,"123636009","SS - Silk suture"
769,"126064005","Gastrostomy tube, device"
770,"126065006","Jejunostomy tube, device"
771,"128981007","Baffle"
772,"129113006","Intra-aortic balloon pump"
773,"129121000","Tracheostomy tube"
774,"129247000","Fine biopsy needle"
775,"129248005","Core biopsy needle"
776,"129460009","Compression paddle"
777,"129462001","Catheter guide wire"
778,"129463006","J wire"
779,"129464000","Medical administrative equipment"
780,"129465004","Medical record"
781,"129466003","Patient chart"
782,"129467007","Identification plate"
783,"134823007","Sterile absorbent dressing pad"
784,"134963007","Wound drainage pouch dressing"
785,"170615005","Home nebulizer"
786,"182562006","Plaster jacket"
787,"182563001","Shoulder spica"
788,"182564007","Humeral U-slab"
789,"182565008","Long arm slab"
790,"182566009","Humeral hanging slab"
791,"182567000","Forearm slab"
792,"182568005","Scaphoid cast"
793,"182569002","Bennett cast"
794,"182570001","Hip spica"
795,"182571002","Long leg spica"
796,"182572009","Below knee non-weight-bearing cast"
797,"182573004","Below knee weight-bearing cast"
798,"182574005","Plaster stripper"
799,"182576007","Humeral brace"
800,"182577003","Functional elbow brace"
801,"182578008","Forearm brace"
802,"182579000","Hip brace"
803,"182580002","Femoral brace"
804,"182581003","Tibial brace"
805,"182587004","Body support"
806,"182588009","Spinal frame"
807,"182589001","Corset support"
808,"182590005","Cardiac bed"
809,"182591009","Water bed"
810,"182592002","High air loss bed"
811,"182839003","Automated drug microinjector"
812,"183116000","Dental aid"
813,"183125006","Ear fitting hearing aid"
814,"183135000","Mobility aid"
815,"183141007","Inshoe orthosis"
816,"183143005","Surgical stockings"
817,"183144004","Antiembolic stockings"
818,"183146002","ZF - Zimmer frame"
819,"183147006","Tripod"
820,"183148001","RGO - Reciprocating gait orthosis"
821,"183149009","Hip guidance orthosis"
822,"183150009","Standing frame"
823,"183152001","Hip abduction orthosis"
824,"183153006","Hip-knee-ankle-foot orthosis"
825,"183154000","Knee-ankle-foot orthosis"
826,"183155004","Flexible knee support"
827,"183156003","Collateral ligament brace"
828,"183157007","Anterior cruciate ligament brace"
829,"183158002","Posterior cruciate ligament brace"
830,"183159005","Ground reaction orthosis"
831,"183160000","Rigid ankle-foot orthosis"
832,"183161001","Flexible ankle-foot orthosis"
