id,code,display
155,"1729007","Central tegmental tract"
156,"1732005","TD - Thoracic duct"
157,"1765002","Structure of lymphatic vessel of thorax"
158,"1780008","Premelanosome"
159,"1781007","Sacroiliac region"
160,"1797002","Naris"
161,"1818002","Greater circulus arteriosus of iris"
162,"1825009","Root of nose"
163,"1832000","Scleral conjunctiva"
164,"1840006","Arrector pili muscle"
165,"1849007","Pharyngeal recess"
166,"1853009","Structure of suprahyoid muscle"
167,"1874005","Promontory lymph node"
168,"1893007","Joint of upper extremity"
169,"1895000","Musculophrenic vein"
170,"1902009","Skin of external ear"
171,"1910005","Ear"
172,"1918003","Suprarenal aorta"
173,"1927002","Left elbow"
174,"1992003","Porus acusticus internus"
175,"1997009","Cingulum dentis"
176,"2010005","Clavicular facet of scapula"
177,"2020000","Superior thoracic artery"
178,"2031008","Structure of anterior median fissure of spinal cord"
179,"2033006","Right fallopian tube"
180,"2044003","Vaginal nerves"
181,"2048000","Lingual tonsil"
182,"2049008","Chorionic villi"
183,"2059009","Skin of ear lobule"
184,"2071003","Reticular formation of spinal cord"
185,"2076008","Head of phalanx of hand"
186,"2083001","Nucleus ambiguus"
187,"2095001","Accessory sinus"
188,"2123001","Mammilloinfundibular nucleus"
189,"2150006","Urinary tract transitional epithelial cell"
190,"2156000","Glial cell"
191,"2160002","Ligamentum arteriosum"
192,"2175005","Pharyngeal cavity"
193,"2182009","Endometrial zona basalis"
194,"2192001","Clavicular part of pectoralis major muscle"
195,"2205003","Lamina of fifth thoracic vertebra"
196,"2209009","Cerebral basal surface"
197,"2236006","Lesser osseous pelvis"
198,"2246008","Type I hair cell"
199,"2255006","Subserosa"
200,"2285001","Structure of torcular Herophili"
201,"2292006","Structure of nasopharyngeal gland"
202,"2302002","Vein of the knee"
203,"2305000","Structure of spinous process of cervical vertebra"
204,"2306004","Structure of base of third metacarpal bone"
205,"2327009","Salivary seromucous gland"
206,"2330002","Structure of segmental bronchial branches"
207,"2332005","Metencephalon of foetus"
208,"2334006","Renal calyx"
209,"2349003","Structure of nasal suture of skull"
210,"2372001","Structure of medial surface of toe"
211,"2383005","Structure of papillary muscles of right ventricle"
212,"2389009","Structure of superior margin of adrenal gland"
213,"2395005","Structure of transverse facial artery"
214,"2397002","Structure of first metatarsal facet of medial cuneiform bone"
215,"2400006","Universal designation 21"
216,"2402003","Structure of dorsum of foot"
217,"2421006","Structure of submaxillary ganglion"
218,"2433001","Structure of digital tendon and tendon sheath of foot"
219,"2436009","Tunica intima of vein"
220,"2453002","Subcutaneous tissue structure of posterior surface of forearm"
221,"2454008","Structure of articular surface, third metacarpal, of second metacarpal bone"
222,"2484000","Skin structure of frenulum of clitoris"
223,"2489005","Structure of medial check ligament of eye"
224,"2499000","Entire cisterna pontis"
225,"2502001","Membrane of lysosome"
226,"2504000","Structure of pancreatic plexus"
227,"2510000","Femoral triangle structure"
228,"2539000","Structure of superior rectal artery"
229,"2543001","Structure of cuboid articular facet of fourth metatarsal bone"
230,"2550002","Bone structure of phalanx of thumb"
231,"2577006","Structure of gracilis muscle"
232,"2579009","Plasmablast"
233,"2592007","All extremities"
234,"2600000","Structure of flexor pollicis longus muscle tendon"
235,"2620004","Intervertebral disc structure of third thoracic vertebra"
236,"2639009","Neuroendocrine tissue"
237,"2653009","Structure of posterior thalamic radiation of internal capsule"
238,"2666009","Structure of semispinalis capitis muscle"
239,"2672009","Structure of anterior cutaneous branch of lumbosacral plexus"
240,"2675006","Structure of anterior ethmoidal artery"
241,"2681003","Structure of dorsal nerve of penis"
242,"2682005","Bladder mucosa"
243,"2686008","Structure of medial olfactory gyrus"
244,"2687004","Structure of Bowman space"
245,"2695000","Left maxillary sinus structure"
246,"2703009","Entire calcarine artery"
247,"2712006","Structure of capsule of ankle joint"
248,"2718005","Structure of apical foramen of tooth"
249,"2726002","Structure of fold for stapes"
250,"2730004","Entire vitelline vein of placenta"
251,"2739003","Endometrial structure"
252,"2741002","Structure of medial occipitotemporal gyrus"
253,"2746007","Circular layer of gastric muscularis"
254,"2748008","Spinal cord structure"
255,"2759004","Eccrine gland structure"
256,"2771005","Lamina propria of ureter"
257,"2789006","Apocrine gland structure"
258,"2792005","Structure of pars tensa of tympanic membrane"
259,"2803000","Structure of tendon sheath of popliteus muscle"
260,"2810006","Structure of cremasteric fascia"
261,"2812003","Structure of head of femur"
262,"2824005","Structure of spinous process of fourth thoracic vertebra"
263,"2826007","Structure of lamina of fourth lumbar vertebra"
264,"2830005","Structure of dorsal digital nerves of lateral hallux and medial second toe"
265,"2839006","Structure of perivesicular tissues of seminal vesicles"
266,"2841007","Renal artery structure"
267,"2845003","Structure of respiratory epithelium"
268,"2848001","Structure of superficial epigastric artery"
269,"2855004","Structure of accessory cephalic vein"
270,"2861001","Entire gland (organ)"
271,"2894003","Structure of posterior epiglottis"
272,"2905008","Structure of anterior ligament of uterus"
273,"2909002","Structure of posterior portion of diaphragmatic aspect of liver"
274,"2920002","Structure of facial nerve motor branch"
275,"2922005","Structure of posterior papillary muscle of left ventricle"
276,"2923000","Subcutaneous tissue structure of supraorbital area"
277,"2954001","Supernumerary deciduous tooth"
278,"2969000","Anatomical space structure"
279,"2979003","Bone structure of medial cuneiform"
280,"2986006","Structure of talar facet of navicular bone of foot"
281,"2998001","Entire right margin of uterus"
282,"3003007","Internal capsule anterior limb structure"
283,"3008003","White fibrocartilage"
284,"3028004","Transitional epithelial cell"
285,"3039001","Subcutaneous tissue structure of thigh"
286,"3042007","Structure of glomerular urinary pole"
287,"3054007","Structure of articular surface, metacarpal, of phalanx of thumb"
288,"3055008","Structure of bone marrow of vertebral body"
289,"3056009","Structure of anteroventral nucleus of thalamus"
290,"3057000","Nerve structure"
291,"3058005","PNS - Peripheral nervous system"
292,"3062004","Spinal arachnoid"
293,"3068000","Structure of seminal vesicle lumen"
294,"3081007","Mitochondrion in division"
295,"3093003","Structure of tendinous arch of pelvic fascia"
296,"3100007","Clinical crown of tooth"
297,"3113001","Structure of suprachoroidal space"
298,"3117000","Structure of dorsal surface of index finger"
299,"3118005","Structure of trabecula carnea of left ventricle"
300,"3120008","Pleural membrane structure"
301,"3134008","Structure of head of fourth metatarsal bone"
302,"3138006","Bone tissue"
303,"3153003","Structure of tractus olivocochlearis"
304,"3156006","Structure of obturator artery"
305,"3159004","Structure of costocervical trunk"
306,"3169005","Spinal nerve structure"
307,"3178004","Structure of raphe of soft palate"
308,"3194006","Endocardium of right atrium"
309,"3198009","Monostomatic sublingual gland"
310,"3215002","Subcutaneous tissue structure of nuchal region"
311,"3222005","All large arteries"
312,"3227004","Left coronary artery main stem"
313,"3236000","Structure of posterior segment of right upper lobe of lung"
314,"3243006","Structure of parametrial lymph node"
315,"3255000","Papillary area"
316,"3262009","Structure of root canal of tooth"
317,"3279003","Structure of pedicle of third cervical vertebra"
318,"3295003","Structure of ventral anterior nucleus of thalamus"
319,"3301002","Tectopontine fibers"
320,"3302009","Splenic branch of splenic artery"
321,"3315000","Structure of vestibulospinal tract"
322,"3332001","Occipitofrontal diameter of head"
323,"3336003","Haversian canal"
324,"3341006","Right lung structure"
325,"3350008","Entire right commissure of pulmonic valve"
326,"3362007","Intertragal incisure structure"
327,"3366005","Structure of anterior papillary muscle of left ventricle"
328,"3370002","Structure of supporting tissue of rectum"
329,"3374006","Secondary spermatocyte"
330,"3377004","Structure of agger nasi"
331,"3382006","Structure of rima oris"
332,"3383001","Nonsegmented basophil"
333,"3394002","Suboccipitobregmatic diameter of head"
334,"3395001","Structure of superior palpebral arch"
335,"3396000","Structure of mesogastrium"
336,"3400000","Cell of bone"
337,"3409004","Structure of lateral margin of forearm"
338,"3417007","Structure of rotator muscle"
339,"3438001","Deep lymphatic of upper extremity"
340,"3444002","Thalamostriate vein"
341,"3447009","Penetrated oocyte"
342,"3460003","Structure of anterodorsal nucleus of thalamus"
343,"3462006","Structure of commissure of tricuspid valve"
344,"3471002","Posterior midline of trunk"
345,"3478008","Structure of vastus medialis muscle"
346,"3481003","Structure of embryonic testis"
347,"3488009","Annulate lamella, cisternal lumen"
348,"3490005","Subcutaneous tissue structure of suboccipital region"
349,"3524005","Structure of lateral wall of mastoid antrum"
350,"3538003","Structure of capsule of proximal tibiofibular joint"
351,"3541007","Structure of dorsal metatarsal artery"
352,"3553006","Structure of thyroid capsule"
353,"3556003","Structure of dorsal nucleus of trapezoid body"
354,"3563003","Muscularis of ureter"
355,"3572006","Vertebral body"
356,"3578005","Structure of body of gallbladder"
357,"3582007","Structure of gastrophrenic ligament"
358,"3584008","T10 dorsal arch"
359,"3594003","Structure of straight part of longus colli muscle"
360,"3608004","Ischiococcygeus muscle"
361,"3609007","Structure of occipital branch of posterior auricular artery"
362,"3646006","Lamellipodium"
363,"3663005","Structure of tympanic ostium of Eustachian tube"
364,"3665003","Pelvic wall structure"
365,"3670005","Entire subpyloric lymph node"
366,"3711007","Great vessel"
367,"3743007","Structure of lateral thoracic artery"
368,"3761003","Structure of nucleus pulposus of intervertebral disc of first thoracic vertebra"
369,"3766008","Subcutaneous tissue structure of lower extremity"
370,"3785006","Entire dorsal metacarpal ligament"
371,"3788008","Structure of apical segment of right lower lobe of lung"
372,"3789000","Enteroendocrine cell"
373,"3810000","Septal cartilage structure"
374,"3838008","Structure of apex of coccyx"
375,"3860006","Structure of transplanted liver"
376,"3865001","Structure of interscapular region of back"
377,"3867009","Structure of dorsal surface of great toe"
378,"3876002","Subcutaneous tissue structure of femoral region"
379,"3877006","Structure of common carotid plexus"
380,"3910004","Subcutaneous tissue structure of lateral surface of fourth toe"
381,"3916005","Structure of occipital lymph node"
382,"3924000","Structure of pericardiophrenic artery"
383,"3931001","OW - Oval window"
384,"3935005","Head of tenth rib structure"
385,"3937002","Structure of entorhinal cortex"
386,"3954005","Lacrimal sac structure"
387,"3956007","Structure of fifth metatarsal articular facet of fourth metatarsal bone"
388,"3959000","Structure of rectus capitis muscle"
389,"3960005","Olfactory tract structure"
390,"3964001","Structure of gyrus of brain"
391,"3966004","Entire parietal branch of anterior cerebral artery"
392,"3977005","Subcutaneous tissue structure of concha"
393,"3984002","Deep vein of clitoris"
394,"3989007","Structure of medial globus pallidus"
395,"4015004","Chromosomes, group A"
396,"4019005","Posterior commissure of labium majorum"
397,"4029003","Eosinophilic progranulocyte"
398,"4061004","Lateral orbital wall"
399,"4066009","Structure of capsule of proximal interphalangeal joint of index finger"
400,"4072009","Structure of fourth coccygeal vertebra"
401,"4081003","Entire dorsal lingual vein"
402,"4093007","Structure of vagus nerve bronchial branch"
403,"4111006","Macula of the saccule"
404,"4117005","Lumbosacral spinal cord central canal structure"
405,"4121003","Structure of superior frontal sulcus"
406,"4146003","Structure of artery of extremity"
407,"4148002","Structure of palmar surface of little finger"
408,"4150005","Celiac nervous plexus structure"
409,"4158003","Abdominal aortic plexus structure"
410,"4159006","Hyparterial bronchus"
411,"4180000","Both lower extremities"
412,"4193005","Entire extensor tendon and tendon sheath of fifth toe"
413,"4205002","Türk cell"
414,"4212006","Epithelial cells"
415,"4215008","Head of second rib structure"
416,"4247003","Bone structure of first metacarpal"
417,"4258007","Posterior tibial vein"
418,"4268002","Lateral spinorubral tract"
419,"4276000","Structure of inferior articular process of seventh cervical vertebra"
420,"4281009","Structure of middle portion of ileum"
421,"4295007","Structure of paracortical area of lymph node"
422,"4303006","Cartilage canal"
423,"4312008","Anterior midline of abdomen"
424,"4317002","Structure of spinalis muscle"
425,"4328003","Protoplasmic astrocyte"
426,"4335006","Upper jaw region"
427,"4352005","Structure of subchorionic space"
428,"4358009","Structure of lateral surface of little finger"
429,"4360006","Stratum spinosum structure"
430,"4369007","Small intestine mucous membrane structure"
431,"4371007","Structure of fourth metatarsal facet of lateral cuneiform bone"
432,"4375003","Structure of incisure of cartilaginous portion of auditory canal"
433,"4377006","Structure of parafascicular nucleus of thalamus"
434,"4394008","Scala vestibuli structure"
435,"4402002","Structure of anterior articular surface for talus"
436,"4419000","Tracheal submucosa"
437,"4421005","Cellular structures"
438,"4430002","Structure of clivus ossis sphenoidalis"
439,"4432005","Structure of ductus arteriosus"
440,"4442007","Dental arch structure"
441,"4486002","Structure of accessory sinus gland"
442,"4524000","Structure of subclavian plexus"
443,"4527007","Joint structure of lower extremity"
444,"4537002","Structure of internal medullary lamina of thalamus"
445,"4548009","Lamellated granule, as in surfactant-secreting cell"
446,"4549001","Entire vagus nerve parasympathetic fibers to liver, gallbladder, bile ducts and pancreas"
447,"4566004","Structure of tentorium cerebelli"
448,"4573009","Desmosome"
449,"4578000","Skin structure of posterior surface of thigh"
450,"4583008","Structure of splenius muscle of trunk"
451,"4588004","Structure of middle trunk of brachial plexus"
452,"4596009","Larynx structure"
453,"4603002","Structure of base of phalanx of foot"
454,"4606005","Tubercle of eighth rib structure"
455,"4621004","Structure of lesser tuberosity of humerus"
456,"4624007","Structure of lymphatic cord"
457,"4647008","Lipid droplet, homogeneous"
458,"4651005","Structure of tunica albuginea of corpus spongiosum"
459,"4658004","Skin structure of nuchal region"
460,"4677002","Basal lamina, inclusion in subepithelial location"
461,"4703008","Cardinal vein structure"
462,"4717004","Neutrophilic myelocyte"
463,"4718009","Entire venous plexus of the foramen ovale basis cranii"
464,"4743003","Structure of ventral sacrococcygeal ligament"
465,"4755009","Structure of medial surface of great toe"
466,"4759003","Structure of gemellus muscle"
467,"4766002","Structure of supracardinal vein"
468,"4768001","Structure of perineal nerve"
469,"4774001","Structure of phrenic nerve pericardial branch"
470,"4775000","Structure of ventral posterior inferior nucleus"
471,"4799000","Deiter cell"
472,"4810005","Structure of uterine venous plexus"
473,"4812002","Anterior tibial compartment structure"
474,"4828007","Femoral canal structure"
475,"4840007","Subcutaneous tissue structure of ring finger"
476,"4843009","Ampulla of semicircular duct"
477,"4861000","Structure of tuberculum impar"
478,"4866005","Constrictor muscle of pharynx structure"
479,"4870002","Structure of dorsal tegmental nuclei of midbrain"
480,"4871003","Lamina of modiolus of cochlea"
481,"4881004","Entire sublingual vein"
482,"4888005","Entire interlobular vein of kidney"
483,"4897009","Cell membrane, prokaryotic"
484,"4905007","Structure of uterovaginal plexus"
485,"4906008","Mastoid antrum structure"
486,"4924005","Cerebellar gracile lobule"
487,"4942000","Lower limb lymph node structure"
488,"4954000","Structure of radial notch of ulna"
489,"4956003","Subcutaneous tissue structure of back"
490,"4958002","Amygdaloid structure"
491,"5001007","Structure of superior temporal sulcus"
492,"5023006","Structure of yellow bone marrow"
493,"5026003","Structure of posterior surface of prostate"
494,"5046008","Structure of superficial dorsal veins of clitoris"
495,"5068003","Structure of obturator internus muscle ischial bursa"
496,"5069006","Structure of rugal column"
497,"5076001","Structure of infrasternal angle"
498,"5115006","Structure of posterior auricular vein"
499,"5122003","Entire angle of first rib"
500,"5128004","Lens zonules"
501,"5140004","Permanent upper right 6 tooth"
502,"5192008","Structure of intervertebral foramen of twelfth thoracic vertebra"
503,"5194009","Structure of epithelium of lens"
504,"5195005","Structure of right external carotid artery"
505,"5204005","Superior ileocecal recess"
506,"5213007","Frontal vein"
507,"5225005","Structure of uterine ostium of fallopian tube"
508,"5228007","Right cerebral hemisphere structure"
509,"5229004","Structure of mucosa of gallbladder"
510,"5261000","Structure of thoracic intervertebral disc"
511,"5272005","Skin structure of lateral portion of neck"
512,"5279001","Structure of foramen singulare"
513,"5296000","Structure of anterior mediastinal lymph node"
514,"5324007","Structure of superior pole of kidney"
515,"5329002","Bone structure of C4"
516,"5336001","Structure of inferior frontal gyrus"
517,"5347008","Synaptic specialization, cytoplasmic"
518,"5362005","Structure of median arcuate ligament of diaphragm"
519,"5366008","Hippocampal structure"
520,"5379004","Small intestine muscularis propria"
521,"5382009","Superior fascia of perineum"
522,"5394000","Uterine paracervical lymph node"
523,"5398002","Normal fat pad"
524,"5403001","Articular process of third lumbar vertebra"
525,"5421003","Sex chromosome Y"
526,"5427004","Apocrine intraepidermal duct"
527,"5458003","Deep artery of clitoris"
528,"5459006","Cardiac incisure of stomach"
529,"5491007","Lacrimal part of orbicularis oculi muscle"
530,"5493005","Metacarpophalangeal joint of little finger"
531,"5498001","Superior aberrant ductule of epididymis"
532,"5501001","Hyaloid artery"
533,"5520004","Subcutaneous tissue of chin"
534,"5538001","Tegmental portion of pons"
535,"5542003","Crista marginalis of tooth"
536,"5544002","Longitudinal layer of duodenal muscularis propria"
537,"5560003","Alveolar ridge mucous membrane"
538,"5564007","Singlet"
539,"5574005","Seventh costal cartilage"
540,"5580002","Tendon of supraspinatus muscle"
541,"5597008","Retina of right eye"
542,"5611001","Anulus fibrosus of intervertebral disc of fifth cervical vertebra"
543,"5625000","Navicular facet of intermediate cuneiform bone"
544,"5627008","Right visceral pleura"
545,"5633004","Muscular portion of interventricular septum"
546,"5643001","Canal of stomach"
547,"5644007","Fractured membrane P face"
548,"5653000","Inner surface of seventh rib"
549,"5665001","Retina"
550,"5668004","Lower digestive tract"
551,"5677006","Lenticular fasciculus"
552,"5682004","Subcutaneous tissue of upper extremity"
553,"5696005","Articular part of tubercle of ninth rib"
554,"5697001","Skin of lateral surface of finger"
555,"5709001","Multifidus muscles"
556,"5713008","Submandibular triangle"
557,"5717009","Temporal fossa"
558,"5718004","Tendon and tendon sheath of leg and ankle"
559,"5727003","Anterior cervical lymph node"
560,"5742000","Skin of forearm"
561,"5751008","Subcutaneous tissue of anterior portion of neck"
562,"5769004","Endocervical epithelium"
563,"5780004","Paradidymis"
564,"5798000","Diaphragm"
565,"5802004","Medium sized neuron"
566,"5814007","Angle of seventh rib"
567,"5815008","Superior rectus muscle"
568,"5816009","Duodenal fold"
569,"5825003","Substantia propria of sclera"
570,"5828001","Posterior cord of brachial plexus"
571,"5847003","Superior articular process of seventh cervical vertebra"
572,"5854009","Orbital plate of ethmoid bone"
573,"5868002","Serosa of urinary bladder"
574,"5872003","Subcutaneous tissue of lateral border of sole of foot"
575,"5881009","Tuberosity of distal phalanx of hand"
576,"5882002","Endothelial sieve plate"
577,"5889006","Articular surface, third metacarpal, of fourth metacarpal bone"
578,"5890002","Posterior cells of ethmoid sinus"
579,"5893000","Superior recess of tympanic membrane"
580,"5898009","Myotome"
581,"5923009","Articular process of twelfth thoracic vertebra"
582,"5926001","Bronchial lumen"
583,"5928000","Great cardiac vein"
584,"5942008","Tensor tympani muscle"
585,"5943003","Vestibular vein"
586,"5944009","Posterior palatine arch"
587,"5948007","Capsule of distal interphalangeal joint of third toe"
588,"5951000","Left wrist"
589,"5953002","Eighth rib"
590,"5976004","Subcutaneous tissue of eyelid"
591,"5979006","Episcleral artery"
592,"5996007","Chromosomes, group D"
593,"6001004","Quadratus lumborum muscle"
594,"6004007","Intervertebral disc of second thoracic vertebra"
595,"6006009","Circular layer of duodenal muscularis propria"
596,"6009002","Mesentery of ascending colon"
597,"6013009","Reticuloendothelial system"
598,"6014003","Penicilliary arteries"
599,"6023000","Heterolysosome"
600,"6032003","Columnar epithelial cell"
601,"6046003","Outer surface of third rib"
602,"6050005","Lacrimal vein"
603,"6059006","Metacarpophalangeal joint of middle finger"
604,"6062009","Deciduous mandibular right canine tooth"
605,"6073002","Ligament of left superior vena cava"
606,"6074008","Capsule of temporomandibular joint"
607,"6076005","Gastrointestinal subserosa"
608,"6104005","Subclavian nerve"
609,"6105006","Body of fifth thoracic vertebra"
610,"6110005","Facial nerve parasympathetic fibers"
611,"6194002","Nail of fourth toe"
612,"6216007","Postcapillary venule"
613,"6217003","Piriform recess"
614,"6229007","Os lacrimale"
615,"6253001","Sulcus terminalis cordis"
616,"6268000","Accessory phrenic nerves"
617,"6269008","Subcutaneous tissue of scalp"
618,"6279005","Skin of dorsal surface of finger"
619,"6317000","Posterior basal branch of left pulmonary artery"
620,"6325003","Aryepiglottic muscle"
621,"6326002","Fetal atloid articulation"
622,"6335009","Lymphoid follicle of stomach"
623,"6359004","Hair medulla"
624,"6371005","Lymphatics of thyroid gland"
625,"6375001","Cavernous portion of urethra"
626,"6392005","Coccygeal nerve"
627,"6404004","Ligamentum nuchae"
628,"6413002","Presymphysial lymph node"
629,"6417001","Medial malleolus"
630,"6423006","Supraspinatus muscle"
631,"6424000","Structure of radiating portion of cortical lobule of kidney"
632,"6445007","Mast cell"
633,"6448009","Posterior vagal trunk"
634,"6450001","Cytotrophoblast"
635,"6472004","Medial aspect of ovary"
636,"6504002","Glans clitoridis"
637,"6511003","Distal portion of circumflex branch of left coronary artery"
638,"6530003","Cardiac valve leaflet"
639,"6533001","Colonic haustra"
640,"6538005","Thyrocervical trunk"
641,"6541001","Anterior commissure of mitral valve"
642,"6544009","Gastrohepatic ligament"
643,"6550004","Angular incisure of stomach"
644,"6551000","Pollicis artery"
645,"6553002","Inferior nasal turbinate"
646,"6564004","Medial border of sole"
647,"6566002","Cerebellar hemisphere"
648,"6572002","Base of phalanx of middle finger"
649,"6598008","Lingual nerve"
650,"6606008","Structure of dorsal intercuneiform ligaments"
651,"6608009","Sphenoparietal sinus"
652,"6620001","Cuticle of nail"
653,"6623004","Sternal muscle"
654,"6633007","Right posterior cerebral artery"
655,"6643005","Right anterior cerebral artery"
656,"6646002","Anterior fossa of cranial cavity"
657,"6649009","Uterine subserosa"
658,"6651008","Central lobule of cerebellum"
659,"6684008","Articular facet of head of fibula"
660,"6685009","Right ankle"
661,"6711001","Arch of second lumbar vertebra"
662,"6720005","Femoral nerve lateral muscular branches"
663,"6731002","Pleural recess"
664,"6739000","Chorda tympani"
665,"6742006","Callosomarginal branch of anterior cerebral artery"
666,"6750002","Mitochondrial inclusion"
667,"6757004","Right knee"
668,"6787005","Tendon and tendon sheath of hand"
669,"6789008","Spermatozoa"
670,"6799003","Macula of utricle"
671,"6805009","Interstitial tissue of spleen"
672,"6820003","Obturator nerve anterior branch"
673,"6828005","Ligament of lumbosacral joint"
674,"6829002","Pars ciliaris of retina"
675,"6834003","Axial skeleton"
676,"6841009","Corticomedullary junction of kidney"
